cz,czname,emp_pooled2010,emp_white2010,emp_black2010,emp_pooled1980,emp_white1980,emp_black1980,emp_pooled1990,emp_white1990,emp_black1990,emp_pooled2000,emp_white2000,emp_black2000,emp_pooled2009,emp_white2009,emp_black2009,frac_coll_pooled2010,frac_coll_white2010,frac_coll_black2010,frac_coll_pooled1980,frac_coll_white1980,frac_coll_black1980,frac_coll_pooled1990,frac_coll_white1990,frac_coll_black1990,frac_coll_pooled2000,frac_coll_white2000,frac_coll_black2000,frac_coll_pooled2009,frac_coll_white2009,frac_coll_black2009,foreign_share1980,foreign_share1990,foreign_share2000,foreign_share2009,gini2010,gini1990,gini2000,hhinc_median_pooled2010,hhinc_median_white2010,hhinc_median_black2010,hhinc_median_pooled1980,hhinc_median_white1980,hhinc_median_black1980,hhinc_median_pooled1990,hhinc_median_white1990,hhinc_median_black1990,hhinc_median_pooled2000,hhinc_median_white2000,hhinc_median_black2000,hhinc_median_pooled2009,hhinc_median_white2009,hhinc_median_black2009,percap_inc_pooled2010,percap_inc_white2010,percap_inc_black2010,percap_inc_pooled1980,percap_inc_white1980,percap_inc_black1980,percap_inc_pooled1990,percap_inc_white1990,percap_inc_black1990,percap_inc_pooled2000,percap_inc_white2000,percap_inc_black2000,percap_inc_pooled2009,percap_inc_white2009,percap_inc_black2009,poor_share_pooled2010,poor_share_white2010,poor_share_black2010,poor_share_pooled1980,poor_share_white1980,poor_share_black1980,poor_share_pooled1990,poor_share_white1990,poor_share_black1990,poor_share_pooled2000,poor_share_white2000,poor_share_black2000,poor_share_pooled2009,poor_share_white2009,poor_share_black2009,share_white2010,share_black2010,share_white1980,share_black1980,share_white1990,share_black1990,share_white2000,share_black2000,singlepar_pooled2010,singlepar_white2010,singlepar_black2010,singlepar_pooled1980,singlepar_white1980,singlepar_black1980,singlepar_pooled1990,singlepar_white1990,singlepar_black1990,singlepar_pooled2000,singlepar_white2000,singlepar_black2000,change_emp_white1980_2000,change_emp_white1990_2009,change_emp_white1990_2010,change_emp_black1980_2000,change_emp_black1990_2009,change_emp_black1990_2010,change_emp_pooled1980_2000,change_emp_pooled1990_2009,change_emp_pooled1990_2010,change_frac_coll_white1980_2000,change_frac_coll_white1990_2009,change_frac_coll_white1990_2010,change_frac_coll_black1980_2000,change_frac_coll_black1990_2009,change_frac_coll_black1990_2010,change_frac_coll_pooled1980_2000,change_frac_coll_pooled1990_2009,change_frac_coll_pooled1990_2010,change_hhinc_white1980_2000,change_hhinc_white1990_2009,change_hhinc_white1990_2010,change_hhinc_black1980_2000,change_hhinc_black1990_2009,change_hhinc_black1990_2010,change_hhinc_pooled1980_2000,change_hhinc_pooled1990_2009,change_hhinc_pooled1990_2010,change_percap_inc_white1980_2000,change_percap_inc_white1990_2009,change_percap_inc_white1990_2010,change_percap_inc_black1980_2000,change_percap_inc_black1990_2009,change_percap_inc_black1990_2010,change_poor_share_white1980_2000,change_poor_share_white1990_2009,change_poor_share_white1990_2010,change_poor_share_black1980_2000,change_poor_share_black1990_2009,change_poor_share_black1990_2010,change_share_white1980_2000,change_share_white1990_2010,change_share_black1980_2000,change_share_black1990_2010,change_singlepar_white1980_2000,change_singlepar_white1990_2010,change_singlepar_black1980_2000,change_singlepar_black1990_2010,change_singlepar_pooled1980_2000,change_singlepar_pooled1990_2010,change_foreign_share1980_2000,change_foreign_share1990_2009,change_gini1990_2010,pop_pooled2010,pop_pooled1990,state
21702,Austin,0.78525996,0.79287213,0.57367104,0.67008364,0.6716764,0,0.74061525,0.745345,0.66672421,0.78405887,0.7909652,,0.78522629,0.79070908,0.68251181,0.14992596,0.15082979,0,0.099593066,0.099851064,0,0.12298985,0.12309244,0.26553988,0.13901596,0.14073089,,0.15334499,0.15343755,0,0.015326313,0.7486217,0.96610731,0.048935015,0.42086703,0.390673761,0.426169976,61325.91014,62446.4157,59116.80599,60368.98504,60372.89811,,59474.4422,59940.8042,32502.79908,67293.8935,67643.00699,,63528.20221,64008.75212,76792.51589,33115.72884,33888.66656,15212.14094,25544.463,25663.529,8907.1826,28352.912,28656.08797,10113.61798,35043.62279,35978.4287,,33613.38711,34201.93754,14353.04721,0.12394979,0.11515926,0.31973732,0.096229888,0.095039301,0.11764706,0.10124637,0.097474344,0.41232514,0.088394016,0.079558626,,0.11409865,0.10985788,0.17092222,0.91734397,0.015036238,0.98976892,0.00089131,0.98149061,0.001220087,0.94947928,0.005569515,0.32922989,0.3157365,0.53357512,0.10977635,0.10852919,0.66666669,0.18461888,0.18039423,0.14162128,0.24608678,0.23851591,0.4642857,0.11928878,0.045364033,0.047527131,,0.015787624,-0.093053177,0.11397523,0.044611033,0.044644717,0.04087982,0.030345118,0.027737359,,-0.26553988,-0.26553988,0.039422896,0.030355137,0.026936112,7270.1089,4067.948,2505.6113,,44289.719,26614.006,6924.9087,4053.76,1851.468,10314.9,5545.8496,5232.5786,,4239.4292,5098.5229,-0.015480678,0.012383537,0.017684916,,-0.24140291,-0.092587814,-0.040289678,-0.06414663,0.004678206,0.013816152,0.12998672,0.13534227,-0.20238099,0.39195383,0.13631043,0.14461103,0.95078099,-0.69968671,0.030193267,70418,70445,27
21801,Mason City,0.78579909,0.78976333,0.49711537,0.68222028,0.68470871,0.28977445,0.7675212,0.76911098,0.57386559,0.7994501,0.80339044,0.37614679,0.7871052,0.79017001,0.43623614,0.19507416,0.19736095,0.053724784,0.1206819,0.12049689,0,0.14025728,0.14120646,0,0.18185987,0.18455188,0,0.19275178,0.1939888,0.20955138,0.015234879,0.78901392,0.98458004,0.021548722,0.415119203,0.388436583,0.403261749,63171.57587,63270.07253,53963.16895,59350.20614,59654.92708,23109.12907,60693.26618,60959.9395,51854.29178,66909.80603,67458.30065,37347.09341,64080.1861,64321.44109,22487.21553,34678.28808,35226.31609,12792.75877,26414.936,26520.447,9189.127,29004.1,29247.46946,14048.97883,34144.68573,34716.61777,12564.88145,34783.95852,35204.19875,13233.94867,0.11566701,0.10896973,0.19573641,0.083726361,0.082793429,0.44432083,0.094325401,0.092936024,0.22532684,0.081221513,0.077613577,0.38186812,0.10024397,0.095830821,0.035854056,0.95727473,0.010094555,0.98664391,0.004097295,0.9830538,0.004458679,0.96862054,0.008030659,0.31276786,0.30768049,0.51666665,0.12961099,0.12840031,0.42640966,0.18374506,0.18113695,0.48684189,0.24564083,0.24098288,0.58333331,0.11868172,0.021059079,0.020652357,0.01382795,-0.060387235,0.011271588,0.1172298,0.019583998,0.018277889,0.064054981,0.052782334,0.05615449,0,0.19138071,0,0.061177969,0.052494504,0.054816879,7396.6543,3361.5017,2310.1331,14237.964,-23999.643,7476.3101,7559.6001,3386.9199,2478.3096,8196.1709,5956.7295,5978.8467,2223.0835,468.80667,27.616772,-0.005179851,0.002894792,0.016033702,-0.17368746,-0.18176886,0.054257233,-0.018023385,-0.025779059,0.003119189,0.005635876,0.11258257,0.12654354,0.083333313,-0.050900936,0.11602984,0.12902279,0.96934521,-0.76746523,0.026682621,73956,79484,19
21802,Decorah,0.78050947,0.78218716,0.71526176,0.66587043,0.66626024,0.57657659,0.76480198,0.76644987,1,0.78518462,0.78653198,,0.78691596,0.78882617,0.8313607,0.17848612,0.17720559,0.49541411,0.1050199,0.10423792,0.74193549,0.12504204,0.12514377,0,0.15417707,0.15452981,,0.17863713,0.17778924,0.35203025,0.010934026,0.82771856,0.98817742,0.01524528,0.398952617,0.404860607,0.397953014,63577.85245,63836.50935,44002.25833,54319.15735,55162.15144,,58654.97559,58655.11341,105107.9511,66957.62771,67047.86061,,63731.61256,64169.38727,57026.25212,31596.00874,32036.51868,12569.49474,23148.902,23189.793,16779.076,26461.586,26564.92838,20156.59655,31719.44327,31965.7899,,32021.72947,32490.93022,7153.462965,0.098595314,0.094102606,0.3336477,0.12214522,0.12162202,0.14634146,0.12431592,0.12367558,0,0.08953096,0.088139609,,0.099194407,0.094290413,0.34894398,0.97088557,0.005979735,0.99419785,0.004251234,0.99327636,0.000874977,0.98462868,0.005068043,0.24382761,0.24062698,0.33782044,0.087514512,0.08769007,0,0.13212477,0.13179371,0.28421026,0.19625589,0.19400819,0.5,0.12027174,0.022376334,0.015737314,,-0.12041536,-0.22491634,0.11931417,0.022113983,0.015707472,0.050291892,0.052645471,0.052061826,,0.52489412,1,0.04915718,0.0535951,0.053444088,13362.092,5514.2739,5181.396,,,,12638.47,5076.6367,4922.8765,8775.9971,5926.002,5471.5903,,-4817.0322,2717.3286,-0.033482414,-0.029385166,-0.029572969,,0,0,-0.009569127,-0.022390766,0.000816809,0.005104759,0.10631811,0.10883326,0.5,0,0.10874138,0.11170284,0.97724336,-0.8124733,-0.005907989,70140,71937,19
21900,Marshalltown,0.73112082,0.74690986,0.50667053,0.70023817,0.70232278,0.48256743,0.76125371,0.7651757,0.64709574,0.76746839,0.78070754,0.61165047,0.73659623,0.75291991,0.5045113,0.18142475,0.18422095,0.13283615,0.12205045,0.12215904,0.12383723,0.1414419,0.14176024,0.21154495,0.16266893,0.16607539,0.081218272,0.18140456,0.18270247,0.18904288,0.012223079,0.83510238,0.96537691,0.041834593,0.403633695,0.386561911,0.381909143,65285.40083,66537.16177,29151.88241,62232.57309,62328.40506,52481.20926,67552.79717,67678.49982,80057.63025,71733.36224,72708.3666,55580.71378,66857.47023,68099.92294,44029.05874,32436.44804,33784.32794,17267.25511,26088.002,26297.514,14904.49,31071.902,31384.93481,24446.59603,34619.31791,35784.16464,26552.89258,33362.47493,34712.00178,14065.90897,0.12019935,0.11513486,0.15292934,0.090760276,0.088306502,0.36037225,0.086622663,0.083637252,0.10563951,0.089534491,0.077502735,0.22535211,0.11259748,0.1069494,0.38337815,0.92100543,0.012563449,0.98359656,0.003733439,0.97824681,0.004205876,0.93851662,0.008167389,0.30115271,0.29273832,0.58086866,0.12359119,0.12327162,0.22138952,0.17810214,0.17463496,0.31000763,0.24312225,0.23806825,0.51020032,0.078384794,-0.01225575,-0.018265812,-0.12063301,-0.14258446,-0.14042524,0.067230225,-0.02465746,-0.030132858,0.043916356,0.040942218,0.042460706,0.081218272,-0.022502065,-0.07870879,0.040618476,0.039962664,0.039982863,10379.962,421.42303,-1141.3381,-9453.9219,-31204.908,-46082.086,9500.7891,-695.3269,-2267.3962,9486.6514,3327.0669,2399.3931,10291.461,-12731.493,-7179.3408,-0.010803764,0.023312144,0.031497613,-0.13828427,0.27773866,0.047289815,-0.045079932,-0.057241376,0.00443395,0.008357574,0.11479663,0.11810336,0.28881076,0.2164381,0.11953107,0.12305056,0.95315385,-0.79326779,0.017071784,114171,109523,19
22001,Waterloo,0.74298304,0.75276905,0.60008365,0.67457455,0.68012345,0.45608217,0.71599084,0.72485131,0.51509368,0.75421637,0.76849717,0.5102573,0.74933732,0.75671279,0.64796489,0.22785887,0.2330198,0.089876942,0.13490599,0.13638237,0.05894338,0.15229078,0.15503706,0.055446491,0.20051269,0.20409501,0.099077888,0.22132021,0.22403437,0.1202658,0.013399545,0.83241069,0.97393852,0.028790651,0.420639967,0.417770234,0.420858562,65443.52893,67438.03205,33577.61855,67601.46242,68632.53024,44188.35224,61792.23594,63112.77848,48563.56033,68328.87447,69916.11494,37862.93218,64403.9451,66008.27533,34534.75716,33270.98655,34775.59165,15820.23186,26959.785,27388.533,15208.17,29162.074,29792.8131,15151.08957,34080.69383,34984.71825,20114.05393,33095.06721,34324.70499,16271.34905,0.13935094,0.119364,0.34248444,0.093023881,0.081629016,0.31165445,0.13959587,0.12661576,0.28778723,0.10859224,0.094619371,0.35902786,0.13935505,0.12224708,0.30551982,0.90596575,0.054320619,0.95472455,0.042031251,0.9490549,0.041085768,0.92538327,0.060527533,0.31305656,0.27880704,0.68292612,0.13965607,0.1226581,0.45188516,0.2066606,0.18298629,0.49864596,0.25809017,0.22865146,0.66779792,0.088373728,0.03186148,0.027917728,-0.034820616,0.13287123,0.084989987,0.079641826,0.033346459,0.026992185,0.067712635,0.068997316,0.077982746,0.022032611,0.064819314,0.034430452,0.065606698,0.069029443,0.075568087,1155.5978,2895.4968,4325.2534,-6325.4199,-4171.4287,148.56357,727.41199,2611.709,3651.293,7596.1855,4531.8916,4982.7783,1859.6907,617.51587,166.39873,0.012990359,-0.00436869,-0.007251761,0.021226257,0.017732607,0.054697216,-0.029341286,-0.043089133,0.013645649,0.013234847,0.10599337,0.095820762,0.22983652,0.089957073,0.11843409,0.10639595,0.96053898,-0.80362004,0.002869733,224524,217058,19
22002,Iowa Falls,0.76435292,0.78186685,0.50107825,0.6686399,0.67095345,0.05952381,0.75093538,0.75548166,0.26363635,0.77304161,0.78197223,,0.77085775,0.78190434,0.54467922,0.18066633,0.1829685,0.54503918,0.1068152,0.10694722,0,0.12379743,0.12313865,0,0.16148096,0.16430598,,0.18239252,0.18393132,0.44393679,0.012782859,0.87429959,0.97274834,0.04094322,0.407643847,0.40602994,0.397602217,62541.93849,63126.9654,,57218.57524,57220.95584,,57917.07066,58014.10842,70665.53116,65227.12741,65363.77546,,61500.21258,61752.82049,3549.267455,32890.05491,33733.70817,3092.353123,25256.172,25372.178,2573.4326,28220.578,28443.10474,4321.04361,32921.39337,33486.03607,,32392.09851,33211.75914,4648.560377,0.10143808,0.098926291,0,0.11118992,0.1097518,1,0.10984534,0.1075979,0.24444444,0.079661548,0.074515902,,0.11257987,0.10698333,0.30765793,0.94997197,0.009074278,0.99161208,0.002755327,0.98815203,0.004030929,0.96308017,0.006166277,0.28912154,0.28419843,0.33333334,0.10359816,0.10370326,0.5,0.14879738,0.14840572,0.33333334,0.21598855,0.21502383,0.5,0.11101876,0.026422691,0.026385184,,0.008515537,-0.061182365,0.10440171,0.019922376,0.013417574,0.057358768,0.06079267,0.059829842,,0.11111111,0.27272728,0.054665763,0.058595095,0.056868892,8142.8198,3738.7119,5112.8569,,-67116.266,,8008.5522,3583.1418,4624.8682,8113.8579,4768.6543,5290.6035,,327.51675,-1228.6904,-0.0352359,-0.000614574,-0.008671611,,0.24735884,-0.24444444,-0.028531902,-0.038180038,0.00341095,0.005043349,0.11132056,0.1357927,0,0,0.11239038,0.14032418,0.95996547,-0.83335638,0.001613907,28214,30458,19
22100,Iowa City,0.75873113,0.76682174,0.63192952,0.71370065,0.71771681,0.58810204,0.7594893,0.76874262,0.63097543,0.76909208,0.7801885,0.63969648,0.75999224,0.7673521,0.65938073,0.38762036,0.38807037,0.29379925,0.28285834,0.27659306,0.48563552,0.32052556,0.3095814,0.32849884,0.35843471,0.35421166,0.29751214,0.38813213,0.39049941,0.26599127,0.0321716,0.70540297,0.94535071,0.060935888,0.438997808,0.426451718,0.438281771,71874.86749,74179.18132,35431.95557,61278.97572,62055.34674,33322.34716,68566.20067,70432.50221,39244.51964,73871.45229,76116.25147,40401.21652,70668.94759,72738.91919,30459.88678,36924.29762,38643.35504,19096.37202,27360.916,27675.254,18245.373,32876.016,33604.16749,21360.47315,38420.01925,39737.56413,23952.04995,36413.77886,37907.22699,17719.24295,0.15683717,0.14408576,0.34738752,0.13296203,0.12687038,0.341234,0.14465423,0.13418902,0.32818732,0.12343546,0.11082494,0.3336539,0.16175152,0.14991374,0.42908275,0.88217998,0.033523817,0.96548027,0.011356614,0.94595933,0.01453875,0.91628349,0.024347384,0.265295,0.24192713,0.65307212,0.14289963,0.14136004,0.32792625,0.17674828,0.17428036,0.43816796,0.21910782,0.20816854,0.56022346,0.062471692,-0.001390482,-0.001920888,0.024894759,0.041256245,0.000954107,0.055391401,0.000502949,-0.000758167,0.077618606,0.080918007,0.078488961,-0.18270785,-0.10565488,-0.0346996,0.075576365,0.067606576,0.067094818,14060.904,2306.417,3746.6792,7078.8696,-11510.238,-5950.0273,12592.477,2102.7468,3308.6667,12062.311,4303.0596,5039.1875,4650.6367,-3571.708,-2363.189,-0.016045449,0.015724717,0.00989673,0.053452656,0.12514342,0.019200221,-0.049196783,-0.063779369,0.011864842,0.018985068,0.066808499,0.067646779,0.22344965,0.21136548,0.076208182,0.088546723,0.9131791,-0.64446712,0.012546089,225217,184611,19
22200,Cedar Rapids,0.77904063,0.78736442,0.56591541,0.73035491,0.73295784,0.57673383,0.77097338,0.77775091,0.47629625,0.79919177,0.80749673,0.59214306,0.78198802,0.79092813,0.61733919,0.27041063,0.27239558,0.22122417,0.15024039,0.15039328,0.14346531,0.19120257,0.19184256,0.15057288,0.24768378,0.24742718,0.1237397,0.26442528,0.26381293,0.16180792,0.014551297,0.79188812,0.97825617,0.023316482,0.414547522,0.399343716,0.39705826,74748.27703,75931.94853,28809.27544,71542.4286,71737.86829,58120.38398,75539.76357,75845.06105,47636.67201,82254.5338,82579.95272,51622.10865,74620.54984,75394.75765,30819.9695,38420.32989,39772.46134,20004.0715,28805.896,28998.102,19919.734,34692.078,35175.43952,16727.95497,40275.7201,40980.71744,31320.6732,38653.90813,39809.31296,22217.06618,0.092826098,0.08175002,0.36730087,0.075515278,0.072863005,0.21289086,0.090554021,0.083737597,0.4272047,0.065311365,0.060144261,0.28255489,0.098175548,0.086250283,0.38100073,0.92271441,0.032936741,0.97809589,0.015209641,0.97185481,0.016694652,0.94800568,0.025008397,0.29284966,0.27779895,0.67636746,0.14476381,0.14180781,0.37254903,0.18782251,0.18190077,0.48179853,0.23997512,0.23148851,0.55349392,0.074538894,0.013177193,0.009613506,0.015409261,0.14104293,0.089619175,0.068836845,0.011014609,0.008067247,0.09703391,0.071970366,0.080553025,-0.019725617,0.011235047,0.070651293,0.097443394,0.073222704,0.079208061,10842.084,-450.30347,86.88752,-4921.3086,-17360.404,-15748.443,10712.105,-919.21375,-791.48657,11982.617,4633.8735,4597.022,11400.938,5489.1113,3276.1165,-0.012718744,0.002512688,-0.001987575,0.069664039,-0.046203963,-0.059903815,-0.030090192,-0.049140412,0.009798757,0.016242089,0.089680694,0.095898159,0.20531985,0.16030647,0.095211297,0.10502716,0.96370482,-0.76857167,0.015203806,274295,225270,19
22300,Ottumwa,0.74363244,0.74942571,0.44987983,0.65722388,0.66067243,0.5590623,0.72682309,0.72820306,0.65396672,0.7482639,0.7520346,0.6082949,0.74528593,0.75063163,0.40512943,0.19244172,0.19161236,0.2397323,0.10567237,0.10803548,0.040309332,0.1312025,0.13068992,0.17134345,0.17107829,0.1709571,0.24598931,0.1898277,0.18852638,0.24955879,0.012217911,0.81531459,0.98323131,0.029027054,0.418588247,0.404618883,0.407318353,63278.68273,63682.2843,47837.20789,54087.02247,54215.42232,42921.64941,56845.9086,57004.89692,49488.09523,65650.68217,65823.89797,63451.82819,62327.83765,62715.46736,48101.75284,31763.34787,32472.0402,20691.80108,23600.033,23859.713,16419.609,27139.938,27279.72137,22128.84412,32192.06292,32502.64856,25819.37716,31960.28767,32599.03978,17389.25899,0.12733673,0.12054077,0.44720826,0.12260693,0.11398797,0.37197661,0.13604198,0.13390847,0.16005895,0.1053012,0.10070848,0.24924925,0.11915664,0.11318482,0.3778652,0.94721723,0.00884306,0.98846537,0.004691358,0.98649764,0.003913336,0.97239423,0.006664665,0.29119426,0.28710052,0.60503536,0.12130021,0.12068447,0.1711531,0.18272169,0.18221545,0.34065476,0.23364677,0.23157789,0.44587812,0.092153691,0.022428615,0.021222658,-0.058371782,-0.15407827,-0.098263308,0.09104,0.018462846,0.016809314,0.066812493,0.057836469,0.060922444,0.20121318,0.091839284,0.071945354,0.06540592,0.058625191,0.061239209,11608.476,5710.5703,6677.3877,21855.396,4628.6919,-1034.177,11563.659,5481.9292,6432.7739,8966.3525,5319.3184,5192.3188,4503.5156,-1823.6266,1744.0774,-0.014352921,-0.020723652,-0.013367706,0.11472011,0.21780625,0.28714931,-0.016071156,-0.039280441,0.001581035,0.004929725,0.11089342,0.10488507,0.26257214,0.26243946,0.11234655,0.10847256,0.97101337,-0.78628755,0.013969364,142962,139246,19
22400,Sheboygan,0.77313149,0.78303468,0.46767831,0.73249048,0.73569858,0.2743327,0.78597701,0.79460943,0.41272986,0.80478907,0.81778598,0.23761468,0.77896136,0.78995264,0.35249212,0.19298264,0.19550151,0.16970028,0.10703679,0.10683196,0.18308645,0.13079409,0.13199988,0.052222554,0.16916901,0.17130099,0.067961164,0.19715089,0.20030208,0.1571022,0.019928385,0.8627165,0.96513784,0.040292036,0.392078729,0.376996396,0.3811471,70432.20807,70943.34719,27111.41817,67558.38701,67557.41464,57681.8553,73531.57242,74010.44707,86892.52337,82375.73452,82961.87555,58180.02904,72844.64537,73105.26099,29974.7045,35005.85163,36716.85303,11935.22361,26500.279,26593.543,9703.3076,31804.729,32418.60318,15056.97097,38431.38584,39656.39941,22093.26513,36008.13677,37615.86297,10973.06689,0.085871078,0.073661603,0.46221948,0.053097829,0.051048703,0.48201075,0.072406754,0.060622633,0.3407025,0.055410318,0.04586583,0.33279222,0.080335461,0.07092604,0.45404148,0.91505772,0.010846339,0.98718905,0.002157053,0.97154117,0.003034365,0.94011372,0.007639597,0.27298158,0.26646668,0.64075547,0.1068766,0.1062783,0.23754191,0.15470475,0.15246585,0.53475064,0.2113021,0.20835033,0.47709328,0.082087405,-0.004656775,-0.011574759,0.13840833,-0.060237717,0.054948468,0.072298542,-0.007015659,-0.012845529,0.064469032,0.068302199,0.063501634,0.025855899,0.10487964,0.11747772,0.062132217,0.066356786,0.062188551,15404.461,-905.18616,-3067.0999,-4214.6196,-56917.82,-59781.105,14817.348,-686.92712,-3099.3645,13062.857,5197.2598,4298.2495,14136.329,-4083.9041,-3121.7473,-0.005182873,0.010303408,0.013038971,-0.090284705,0.11333898,0.12151697,-0.04707532,-0.056483459,0.005482544,0.007811975,0.10207204,0.11400083,0.23955137,0.10600485,0.1044255,0.11827684,0.94520944,-0.82242447,0.015082332,196949,184298,55
22500,Oshkosh,0.76527184,0.77656937,0.40761596,0.69530094,0.6974566,0.46243832,0.77309549,0.77763581,0.51206487,0.78981864,0.79810208,0.38369006,0.76753533,0.77956754,0.34988138,0.22242793,0.2239099,0.090184689,0.12685908,0.12648959,0.37163642,0.15291044,0.15308049,0.1667161,0.20153284,0.20232397,0.13513663,0.22217938,0.22458182,0.076666877,0.015376865,0.85177565,0.97507834,0.029590648,0.406306277,0.377678035,0.382868222,73698.8659,74347.57182,44260.72648,67158.05677,67263.11539,29344.70411,75312.40803,75643.1743,80745.00857,84496.15992,85095.95663,57217.58878,74844.42149,75410.09624,29047.60496,36349.20468,37237.19155,16958.26931,25972.266,26090.037,10938.786,32250.617,32550.98431,19387.06194,38469.87127,39249.75444,22589.67459,36679.16555,37496.42025,15537.98514,0.093396127,0.08559189,0.39142951,0.067525335,0.065779708,0.46928462,0.076712102,0.070916474,0.23258132,0.057621844,0.05159213,0.33330873,0.087466903,0.080303162,0.38203758,0.93117982,0.011754826,0.98666698,0.001493716,0.97792315,0.002526552,0.95369989,0.007783799,0.27563372,0.26778406,0.59272325,0.11722586,0.11593273,0.33896205,0.16501108,0.16327433,0.28019914,0.20923181,0.20605952,0.46288037,0.10064544,0.001931729,-0.001066467,-0.078748234,-0.16218346,-0.10444888,0.094517693,-0.005560153,-0.007823607,0.075834379,0.07150133,0.070829406,-0.23649979,-0.090049215,-0.07653141,0.074673757,0.069268927,0.069517486,17832.842,-233.07808,-1295.6025,27872.885,-54354.066,-36484.281,17338.104,-467.98651,-1613.5421,13159.717,4945.436,4686.2075,11650.888,-3849.0767,-2428.7925,-0.014187582,0.00938669,0.014675421,-0.13597591,0.14945626,0.15884821,-0.032967102,-0.046743337,0.006752064,0.009228274,0.090126783,0.10450974,0.1290224,0.30348647,0.092005946,0.11062264,0.95970148,-0.82218498,0.028628243,590250,489344,55
22601,Green Bay,0.75622296,0.77031147,0.49320039,0.68597776,0.69138217,0.35067874,0.76609802,0.77398115,0.34804642,0.78284889,0.79649967,0.36309522,0.76407313,0.7785973,0.45301229,0.23743929,0.24223055,0.19824868,0.13188063,0.13178067,0.48407644,0.16025862,0.16212654,0.21902707,0.2043989,0.20938453,0.077446811,0.23879106,0.2437104,0.19084877,0.012009872,0.838157,0.96804672,0.040788185,0.422536819,0.399034987,0.397005739,72089.55412,73769.74535,26949.92976,65357.57204,66125.24526,72518.01904,73015.59262,73749.21461,77915.30198,82451.87954,83381.2808,54876.4658,73425.91835,75205.06437,24469.14743,37216.62787,39038.22094,18836.50694,25620.725,25855.207,20006.959,32559.328,33145.93537,20048.77551,38877.28965,40335.81965,24260.88553,37755.47052,39621.5407,17187.45767,0.10153184,0.084264085,0.39927644,0.078144029,0.073697463,0.16949153,0.094889209,0.084090449,0.19016458,0.068176948,0.057398885,0.2775842,0.097585171,0.080602147,0.430612,0.89040834,0.017413011,0.98076957,0.002739698,0.96690911,0.004125684,0.92858869,0.01164575,0.29582515,0.27590433,0.67865741,0.13114461,0.12736052,0.25669628,0.18179865,0.17440131,0.34232095,0.23686297,0.22426142,0.56597221,0.10511748,0.004616109,-0.003669681,0.012416482,0.10496587,0.14515395,0.096871145,-0.002024895,-0.009875057,0.077603862,0.081583865,0.080104008,-0.40662962,-0.028178312,-0.020778384,0.072518274,0.078532435,0.077180669,17431.361,1455.8497,20.530834,-20614.588,-53446.156,-50965.375,17094.309,410.32578,-926.03857,14480.613,6475.6055,5892.2856,4253.9268,-834.69977,-1212.2686,-0.016298577,-0.003488301,0.000173638,0.10809267,0.24044742,0.20911185,-0.052180909,-0.076500751,0.008758941,0.013287328,0.096900895,0.101503,0.28025791,0.31284815,0.10571835,0.11402649,0.95603687,-0.79736882,0.023501832,334026,269388,55
22602,Shawano,0.71738005,0.72920042,0.91244215,0.62919796,0.64595711,,0.70942503,0.71002859,0.83089584,0.7471866,0.75086832,,0.72139388,0.73419958,0.83820832,0.13701522,0.1429971,0,0.075550377,0.081135169,,0.088436365,0.09117315,0.32358342,0.12351026,0.13356321,,0.13388741,0.1369947,0,0.009721894,0.87752211,0.98894107,0.011442808,0.409575013,0.403946699,0.400655504,60684.2948,63926.12165,80862.30931,50037.98965,50662.2261,,54714.78061,56553.02585,27800.92393,65899.00825,66087.3881,,60904.92719,65313.56826,46158.94049,30575.05614,33023.19294,12552.18027,20435.961,21235.395,,24927.883,26623.3354,9146.378115,31463.9613,33224.36027,,30898.17851,33249.21224,13272.78872,0.12910616,0.10175198,0.14638077,0.11927044,0.1125901,,0.14732124,0.117967,0.10406409,0.099467605,0.082896464,,0.12753621,0.10326732,0.26717371,0.8604483,0.003538144,0.91448873,,0.90625221,0.000980247,0.88324231,,0.33333746,0.29773492,0.5,0.12491905,0.10188914,,0.19150467,0.15874548,0.33820829,0.25852904,0.22024591,,0.12589711,0.024170995,0.019171851,,0.007312433,0.081546284,0.11798862,0.011968873,0.007955037,0.042571947,0.045821555,0.051823955,,-0.32358342,-0.32358342,0.047959886,0.045451038,0.048578866,16592.883,8760.543,7373.0957,,-12216.933,22486.436,15861.02,6190.1465,5969.5142,11822.855,6625.877,6399.8574,,4126.4106,3405.8022,-0.033145946,-0.014699684,-0.016215021,,0.18166085,0.052480623,-0.031246388,-0.045803905,,0.002491832,0.11513355,0.13898945,,0,0.13361,0.14183278,0.97921914,-0.86607933,0.005628314,66158,60552,55
